소장품번호,명칭,text_full,연결페이지
무령885,벽돌,"소장품번호: 무령885
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 길이:33.5-너비:16.7-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파접합되었으며 일부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 갈색이고 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양 단측면에는 ‘中方’ 명문이 각각 교차 압출되었다. 양쪽 평면에는 사방향의 승문 타날하였으며, 타날면 위로 지두압흔과 물손질흔이 확인된다. 측면에는 점토주입흔과 판재결흔이 있으며, 장측 1면에는 초모흔이 남아있다. 표면 일부에는 그을음이 묻어 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.145(전자도면 145).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700088500000
무령886,벽돌,"소장품번호: 무령886
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 길이:31.4-너비:15.6-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 장측면 일부가 결실되었으나 거의 완형이다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측 모두 장방형이다. 양 단측면에는 ‘中方’ 명문이 각각 교차 압출되었다. 양쪽 평면에는 승문 타날하였으나, 물손질로 인하여 일부 지워졌다. 양 평면에는 적재흔이 각각 1곳과 2곳이 관찰된다. 측면의 일부에는 판재결흔, 점토주입흔, 초모흔이 확인된다. 부분적으로 균열이 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.146(전자도면 146).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700088600000
무령887,벽돌,"소장품번호: 무령887
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 길이:33.0-너비:16.4-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 한쪽 모서리가 크게 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황회색이고 연경질 소성되었다. 평면과 단면의 장·단측 모두 장방형이다. 양 단측면에는 ‘中方’ 명문이 각각 교차 압출되었다. 양쪽 평면에는 승문 타날하였으며, 물손질로 인해 부분적으로 지워졌다. 일부에는 타날고판자국이 남아있다. 측면에는 판재결흔이 있으며, 장측면에는 초모흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.147(전자도면 147).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700088700000
무령888,벽돌,"소장품번호: 무령888
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 길이:33.4-너비:16.5-두께:4.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 한쪽 모서리 일부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황갈색이고 연경질 소성되었다. 평면과 단면의 장·단측 모두 장방형이다. 양 단측면에는 ‘中方’ 명문이 각각 같은 방향으로 압출되었다. 양쪽 평면에는 승문 타날하였으나 지워졌다. 측면 일부에는 판재결흔과 성형틀흔이 남아있으며, 초모흔은 거의 확인되지 않는다. 표면 일부에는 그을음과 토양오염물이 묻어 있다. 결실된 단면에는 점토주입흔과 정면흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.148(전자도면 148).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700088800000
무령889,벽돌,"소장품번호: 무령889
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:29.0-너비:15.5-두께:4.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 한쪽 단측부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색으로 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 한쪽 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였으나 물손질 정면으로 인해 일부 지워졌다. 평면에는 성형틀흔이 확인된다. 측면에는 점토접합흔과 판재결흔이 부분적으로 남아있으며, 장측 1면에는 초모흔이 있다. 결실된 단측면에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.149(전자도면 149).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700088900000
무령890,벽돌,"소장품번호: 무령890
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 길이:31.7-너비:15.3-두께:4.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 단측부 일부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하고 부분적으로 도구정면과 물손질 정면하였다. 평면 일부에는 타날고판자국이 남아있다. 측면에는 점토주입흔과 성형틀흔이 확인된다. 장측 1면에는 초모흔이 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.150(전자도면 150).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089000000
무령891,벽돌,"소장품번호: 무령891
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 길이:32.2-너비:15.9-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 한쪽 단측면 모서리가 크게 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였으며, 타날 후 부분적으로 정면하였다. 양쪽 평면에 소성 시 적재흔이 각각 2곳과 4곳이 확인된다. 측면 일부에는 성형틀흔, 지두압흔, 점토주입흔이 남아있다. 장측 1면에는 초모흔이 있다. 표면에는 균열이 있으며 결실된 단면상에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.151(전자도면 151).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089100000
무령892,벽돌,"소장품번호: 무령892
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:26.9-너비:15.9-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 한쪽 단측부가 결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색이고 경질 소성되었다. 평면과 단면의 장·단측 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면은 승문 타날 후 부분적으로 정면하였다. 일부에는 타날고판자국이 남아있다. 측면에는 성형틀흔, 판재결흔, 지두압흔이 부분적으로 보인다. 장측 1면에는 초모흔이 있다. 표면에는 균열이 있으며, 결실된 단측면에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.152(전자도면 152).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089200000
무령893,벽돌,"소장품번호: 무령893
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:23.5-너비:15.6-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색으로 경질 소성되었다.평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였다. 부분적으로 타날고판자국이 남아있으며, 지두압흔과 점토를 덧붙인 흔적이 확인된다. 측면 일부에는 성형틀흔과 판재결흔, 지두압흔이 있다. 장측 1면에는 초모흔이 있다. 결실된 단면상에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.153(전자도면 153).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089300000
무령894,벽돌,"소장품번호: 무령894
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:25.3-너비:16.2-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 황갈색으로 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문타날하였으나, 정면으로 일부가 지워졌다. 측면에는 부분적으로 성형틀흔과 판재결흔이 남아있다. 장측 1면에는 초모흔이 있다. 표면에는 균열과 박락이 확인되며, 결실된 단면상에는 점토주입흔이 뚜렷이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.154(전자도면 154).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089400000
무령895,벽돌,"소장품번호: 무령895
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:18.8-너비:15.6-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이며 색조는 회흑색이다. 경질 소성되었으며 전체적으로 자연유가 흡착되었다. 평면과 단면의 장·단측 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였다. 측면 일부에는 성형틀흔과 판재결흔이 확인되며 물손질 정면하였다. 장측 1면에는 초모흔이 남아있다. 표면에는 부분적으로 토양오염물이 묻어 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.155(전자도면 155).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089500000
무령896,벽돌,"소장품번호: 무령896
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:21.4-너비:16.4-두께:4.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문 타날하였으며, 타날면 위로 지두압흔과 물손질 정면흔이 확인된다. 평면에는 타날고판자국이 선명하게 남아있다. 측면에는 성형틀흔, 지두압흔, 점토주입흔이 있으며 장측 1면에 초모흔이 확인된다. 표면에는 일부에 균열이 있으며 토양오염물이 얇게 묻어 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.156(전자도면 156).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089600000
무령897,벽돌,"소장품번호: 무령897
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:20.2-너비:15.5-두께:4.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였으며, 타날고판자국도 남아있다. 양쪽 평면에는 각각 2곳의 적재흔이 확인된다. 측면 일부에는 성형틀흔, 판재결흔, 지두압흔이 있다. 장측 1면에는 초모흔이 남아있다. 표면에는 균열과 토양오염물이 일부에 묻어 있으며, 결실된 단면에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.157(전자도면 157).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089700000
무령898,벽돌,"소장품번호: 무령898
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:20.7-너비:15.7-두께:4.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 소성 시 적재흔이 평면에 확인된다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문 타날하였으며, 부분적으로 점토고착흔이 있다. 측면 일부에는 성형틀흔, 판재결흔이 남아있고, 장측 1면에는 초모흔이 확인된다. 표면에는 균열이 있으며, 결실된 단면에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.158(전자도면 158).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089800000
무령899,벽돌,"소장품번호: 무령899
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:23.0-너비:16.0-두께:4.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문 타날하였으며, 타날면 위로 일부 물손질 정면하였다. 측면에는 성형틀흔, 지두압흔, 점토주입흔이 확인된다. 장측 1면에는 초모흔이 남아있다. 표면에는 부분적으로 토양오염물이 얇게 묻어있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.159(전자도면 159).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700089900000
무령900,벽돌,"소장품번호: 무령900
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:21.4-너비:16.5-두께:4.3
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌이다. 반파결실되고, 한쪽 평면의 점토가 크게 박락되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색이고 연경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문 타날하였으며, 타날면 위로 일부 물손질 정면하였다. 측면에는 부분적으로 성형틀흔, 판재결흔이 있으며 물손질 정면하였다. 장측 1면에는 초모흔이 남아있다. 결실된 단면에는 점토주입흔이 선명하게 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.160(전자도면 160).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090000000
무령901,벽돌,"소장품번호: 무령901
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:20.2-너비:16.3-두께:4.0
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 암회색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였으나, 물손질로 일부가 지워졌다. 평면에는 타날고판자국이 확인되며 점토가 박락되어 있다. 측면에는 부분적으로 성형틀흔, 판재결흔, 지두압흔이 남아있다. 장측 1면에는 초모흔이 있다. 표면에는 일부 균열이 있으며, 결실된 단면에는 점토주입흔이 선명하게 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.161(전자도면 161).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090100000
무령902,벽돌,"소장품번호: 무령902
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:20.0-너비:15.7-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 소성 시 적재흔이 평면상에 남아있다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문타날하였으며, 타날면 위로 일부 물손질 정면하였다. 측면에는 부분적으로 성형틀흔, 점토주입흔, 지두압흔, 초모흔이 남아있다. 결실된 단면에는 점토주입흔이 선명하게 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.162(전자도면 162).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090200000
무령903,벽돌,"소장품번호: 무령903
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:20.8-너비:15.8-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 반파결실되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 사방향의 승문 타날하였으며, 타날 후 일부 물손질 정면하였다. 측면에는 부분적으로 성형틀흔, 점토주입흔, 판재결흔이 남아있다. 장측 1면에는 초모흔이 확인된다. 표면 일부에는 토양오염물이 얇게 묻어있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.163(전자도면 163).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090300000
무령904,벽돌,"소장품번호: 무령904
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:13.8-너비:16.0-두께:4.1
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 1/3 가량이 잔존한다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색이고 경질 소성되었다. 평면은 장방형으로 추정된다. 단면의 장측은 장방형으로 추정되고 단측은 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였다. 측면에는 부분적으로 성형틀흔과 점토주입흔이 확인된다. 장측 1면에는 초모흔이 남아있다. 표면에는 전체적으로 물손질과 도구정면하였다. 결실된 단면에는 점토주입흔이 선명하게 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.164(전자도면 164).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090400000
무령905,벽돌,"소장품번호: 무령905
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:15.4-너비:15.5-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 약 1/3 가량이 잔존한다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하고 일부 물손질 정면하였으며, 점토를 덧붙여 누른 흔적도 확인된다. 측면에는 부분적으로 성형틀흔과 판재결흔이 남아있다. 장측 1면에는 초모흔이 선명하게 확인된다. 표면 일부에는 토양오염물이 얇게 묻어있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.165(전자도면 165).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090500000
무령906,벽돌,"소장품번호: 무령906
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:11.2-너비:15.9-두께:4.2
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 1/3 정도 잔존한다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색이고 경질 소성되었다. 소성 시 적재흔이 평면상에 확인된다. 평면은 장방형으로 추정된다. 단면의 장측은 장방형으로 추정되고, 단측은 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였으며, 일부 물손질하였다. 측면에는 부분적으로 성형틀흔과 판재결흔이 확인된다. 장측 1면에는 초모흔이 남아있다. 표면에는 일부에 소량의 회가 묻어있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.166(전자도면 166).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090600000
무령907,벽돌,"소장품번호: 무령907
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘중방’명전, ‘中方’銘塼
영문명칭: Brick with inscription of ‘中方’
실측치: 현재길이:12.7-현재너비:13.8-두께:4.1
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 1/3 정도 잔존한다. 태토는 석립이 혼입된 사질점토이다. 색조는 회청색으로 경실 소성되었다. 평면과 단면의 장·단측은 모두 장방형으로 추정된다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다. 양쪽 평면에는 승문 타날하였다. 부분적으로 타날고판자국과 점토 덧붙임, 물손질흔, 지두흔이 확인된다. 측면 일부에는 성형틀흔, 지두압흔, 판재결흔이 있다. 장측 1면에는 초모흔이 선명하게 남아있다. 표면에는 부분적으로 토양오염물이 얇게 묻어있다. 결실된 단면에는 점토주입흔이 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.167(전자도면 167).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090700000
무령908,벽돌,"소장품번호: 무령908
명칭: 벽돌
이명칭: 명문전, 銘文塼, 명문전돌, 명문벽돌, 글자가있는벽돌, ‘□방’명전, ‘□方’銘塼
영문명칭: Brick with inscription of ‘□方’
실측치: 현재길이:14.8-너비:16.0-두께:4.4
수량: 1
보관처: 수장고-1수장고-55장
특징: 양 단측면에 각각 ‘中方’명이 압출된 벽돌로 결실되어 전체의 1/3 정도 잔존한다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색으로 경질 소성되었다. 소성 시 적재흔이 평면에 확인된다. 평면은 장방형으로 추정된다. 단면의 장측은 장방형으로 추정되고, 단측은 장방형이다. 잔존하는 단측면에는 ‘中方’ 명문이 압출되었다고 추정되지만 결실되어 ‘方’자만 남아있다. 한쪽 평면에는 사방향의 승문 타날하였다. 측면 일부에는 성형틀흔, 물손질흔, 판재결흔이 확인된다. 장측 1면에는 초모흔이 남아있다. 결실된 단면에는 점토주입흔이 있다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.168(전자도면 168).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090800000
무령909,벽돌,"소장품번호: 무령909
명칭: 벽돌
이명칭: 무문전, 無文塼, 전돌
영문명칭: Brick
실측치: 길이:35.9-너비:19.1-두께:3.4
수량: 1
보관처: 수장고-1수장고-55장
특징: 대형의 무문 벽돌로 3개의 편이 접합되었다. 태토는 석립이 혼입된 사질점토이다. 색조는 회색으로 경질 소성되었다. 평면과 단면의 장·단측은 모두 장방형이다. 양쪽 평면에는 승문 타날하였으나, 종방향의 도구정면을 강하게 하여 타날문 일부가 지워졌다. 평면에는 점토가 밀린 정면흔이 길고 선명하게 확인된다. 이외에 타날고판자국도 확인된다. 측면에는 성형틀흔이 선명하게 남아있으며, 판재결흔과 점토주입흔도 확인된다.
참고자료: 국립공주박물관, 2013, 『武寧王陵 新報告書 Ⅱ』 - 폐쇄전돌 -, p.169(전자도면 169).",https://www.emuseum.go.kr/detail?relicId=PS0100100400700090900000
